-1, 167.000000, 0.196059, 0.199092, 0.808231, 0.077202, 0.437756, 1.405355, 0.044158, 7292.012695, 0.828264, 0.968804, 0.316157, 0.751900, 0.000462, 0.004502, 0.058055, 1.897263
-1, 13.000000, 0.107773, 0.109125, 0.342859, 0.004252, 0.219892, 0.381858, 0.004771, 10.228449, 0.419656, 0.986072, 0.020318, 0.004879, 0.000327, 0.000375, 3.272873, 1.313728
-1, 21.000000, 0.123702, 0.125849, 0.418656, 0.001093, 0.458541, 0.449934, 0.007964, 15.967091, 0.378979, 0.926442, 0.029080, 0.004389, 0.000052, 0.000209, 1.892979, 1.447608
-1, 17.000000, 0.233891, 0.234045, 0.770320, 0.005292, 1.334664, 0.784670, 0.011815, 5.494386, 0.305562, 0.856805, 0.100694, 0.000592, 0.000311, 0.000035, 3.694266, 1.313728
-1, 15.000000, 0.446661, 0.448024, 1.462462, 0.014531, 2.853980, 1.464359, 0.017449, 0.651418, 0.072788, 0.725659, 0.367988, 0.000204, 0.000969, 0.000014, 5.311558, 1.761805
-1, 40.000000, 0.927263, 0.929770, 2.970487, 3.346810, 1.237567, 3.780406, 0.085383, 3.506295, 0.365618, 0.744850, 1.442534, 4.545057, 0.083670, 0.113626, 7.950355, 3.613073
-1, 41.000000, 0.844218, 0.908563, 2.581353, 1.739488, 1.129968, 3.992083, 0.116906, 6.642629, 0.554176, 0.680725, 1.183047, 19.825195, 0.042427, 0.483541, 4.999012, 2.355801
-1, 3.000000, 0.061184, 0.061396, 0.149401, 0.000000, 0.354431, 0.150241, 0.009185, 0.940483, 0.212355, 0.947442, 0.005588, 0.005905, 0.000000, 0.001968, 6.363172, 2.355801
-1, 173.000000, 0.192956, 0.196098, 0.798233, 0.083322, 0.438547, 1.460847, 0.044998, 7175.764648, 0.893170, 0.968568, 0.315003, 0.769574, 0.000482, 0.004448, 0.055534, 1.889970
-1, 13.000000, 0.108102, 0.109450, 0.344600, 0.004303, 0.212490, 0.389258, 0.005838, 11.250643, 0.462712, 0.979448, 0.020462, 0.005615, 0.000331, 0.000432, 3.272874, 1.311881
-1, 20.000000, 0.117189, 0.118446, 0.418656, 0.001003, 0.508628, 0.447469, 0.008175, 16.328152, 0.405592, 0.934085, 0.027852, 0.002842, 0.000050, 0.000142, 1.886448, 1.450510
-1, 17.000000, 0.233968, 0.234085, 0.769379, 0.037861, 0.513244, 0.774004, 0.006855, 2.776421, 0.141855, 0.855262, 0.100156, 0.000207, 0.002227, 0.000012, 3.690742, 1.311881
-1, 15.000000, 0.444904, 0.446269, 1.444642, 0.003048, 5.985246, 1.445883, 0.016638, 0.475414, 0.056447, 0.726336, 0.360702, 0.000178, 0.000203, 0.000012, 5.311557, 1.764867
-1, 40.000000, 0.924562, 0.925945, 2.968562, 5.117182, 1.068796, 3.835383, 0.083519, 3.590772, 0.371607, 0.747231, 1.439255, 4.540102, 0.127930, 0.113503, 7.931421, 3.556264
-1, 43.000000, 0.874161, 0.874233, 2.656388, 3.333009, 1.012071, 4.066786, 0.113356, 5.024198, 0.442301, 0.684303, 1.207087, 20.110813, 0.077512, 0.467693, 4.999939, 2.295408
-1, 3.000000, 0.062586, 0.064227, 0.149272, 0.000000, 0.126670, 0.156509, 0.026889, 2.631505, 0.630085, 0.947855, 0.005657, 0.011025, 0.000000, 0.003675, 6.359839, 2.295408
-1, 168.000000, 0.195828, 0.198742, 0.798100, 0.074701, 0.439489, 1.335905, 0.043877, 8014.661621, 0.687050, 0.969003, 0.318555, 0.733534, 0.000445, 0.004366, 0.056754, 1.890209
-1, 13.000000, 0.108266, 0.109612, 0.346418, 0.006359, 0.187048, 0.389727, 0.004690, 11.770368, 0.453333, 0.978957, 0.020589, 0.005618, 0.000489, 0.000432, 3.272874, 1.312709
-1, 20.000000, 0.115340, 0.116410, 0.418656, 0.001125, 0.470141, 0.446329, 0.009573, 20.516531, 0.499237, 0.939430, 0.027454, 0.003304, 0.000056, 0.000165, 1.885449, 1.451347
-1, 17.000000, 0.234968, 0.235098, 0.777247, 0.006650, 1.223038, 0.786999, 0.009492, 4.311833, 0.232676, 0.854981, 0.101113, 0.000382, 0.000391, 0.000022, 3.692504, 1.312709
-1, 15.000000, 0.446923, 0.449100, 1.453820, 0.006022, 4.344329, 1.456514, 0.021289, 0.660242, 0.081755, 0.725510, 0.366796, 0.000306, 0.000401, 0.000020, 5.311557, 1.763322
-1, 41.000000, 0.919798, 0.922042, 2.970487, 3.356346, 1.236532, 3.821132, 0.080201, 2.694261, 0.302349, 0.748604, 1.431425, 4.917228, 0.081862, 0.119932, 7.963318, 3.628600
-1, 41.000000, 0.845032, 0.909321, 2.581353, 1.780488, 1.124009, 3.962636, 0.117246, 6.443527, 0.520129, 0.680366, 1.183209, 20.062119, 0.043427, 0.489320, 4.999252, 2.355505
-1, 3.000000, 0.066909, 0.067068, 0.163464, 0.000000, 0.455356, 0.164126, 0.010090, 0.732034, 0.180468, 0.947689, 0.006691, 0.009558, 0.000000, 0.003186, 6.363172, 2.355505
-1, 174.000000, 0.202002, 0.205178, 0.838092, 0.083479, 0.442330, 1.526325, 0.043543, 6638.741699, 0.895501, 0.967584, 0.328880, 0.813410, 0.000480, 0.004675, 0.056698, 1.886717
-1, 13.000000, 0.108581, 0.111918, 0.344600, 0.006139, 0.181669, 0.414980, 0.006403, 16.337364, 0.704757, 0.981068, 0.020432, 0.007943, 0.000472, 0.000611, 3.272875, 1.313242
-1, 20.000000, 0.117003, 0.117758, 0.418656, 0.001704, 0.425471, 0.463817, 0.009534, 24.145494, 0.636049, 0.935692, 0.028096, 0.003881, 0.000085, 0.000194, 1.887945, 1.449113
-1, 17.000000, 0.232950, 0.233464, 0.770320, 0.002074, 2.049553, 0.777330, 0.009676, 3.826540, 0.206760, 0.858276, 0.100202, 0.000411, 0.000122, 0.000024, 3.693678, 1.313242
-1, 15.000000, 0.447938, 0.449597, 1.471665, 0.169796, 0.831165, 1.473371, 0.018001, 0.552316, 0.065603, 0.725167, 0.371725, 0.000237, 0.011320, 0.000016, 5.315556, 1.766134
-1, 44.000000, 0.976510, 0.977198, 3.173944, 7.190874, 1.076664, 4.041382, 0.078688, 2.839734, 0.306613, 0.728562, 1.607086, 5.631797, 0.163429, 0.127995, 7.932851, 3.543345
-1, 42.000000, 0.863168, 0.863450, 2.656388, 3.592486, 0.976148, 4.018759, 0.113833, 5.525198, 0.446975, 0.674434, 1.174503, 19.827639, 0.085535, 0.472087, 4.995942, 2.269301
-1, 3.000000, 0.061683, 0.062399, 0.149272, 0.000000, 0.184220, 0.152480, 0.018325, 1.809431, 0.417137, 0.947689, 0.005605, 0.009670, 0.000000, 0.003223, 6.356505, 2.269301
-1, 173.000000, 0.194294, 0.197069, 0.808005, 0.076658, 0.445572, 1.376605, 0.043409, 8553.072266, 0.753496, 0.967754, 0.321560, 0.751800, 0.000443, 0.004346, 0.052411, 1.896825
-1, 13.000000, 0.108313, 0.109910, 0.345382, 0.005394, 0.194000, 0.402063, 0.006201, 10.166890, 0.445255, 0.979941, 0.020509, 0.006734, 0.000415, 0.000518, 3.271337, 1.313281
-1, 21.000000, 0.123883, 0.124922, 0.424942, 0.000984, 0.484041, 0.455810, 0.009333, 15.816551, 0.388210, 0.926903, 0.030004, 0.004246, 0.000047, 0.000202, 1.895833, 1.443451
-1, 17.000000, 0.235458, 0.235939, 0.777247, 0.009870, 1.019959, 0.783873, 0.009181, 2.762177, 0.156390, 0.854214, 0.102505, 0.000466, 0.000581, 0.000027, 3.693091, 1.313281
